# METADATA:
# 07630: Toulouse-Blagnac
# Source: www.infoclimat.fr/MeteoFrance
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
07630;2022-01-03 18:00:00;8.7;1018.8;90;7.1;16000;10.8;14.4;140;0;0;;;
07630;2022-01-03 21:00:00;7.7;1017;96;7.1;9000;7.2;7.2;170;0;0;;;
07630;2022-01-04 00:00:00;7.1;1014.6;97;6.7;16000;10.8;14.4;190;0;0;;;
07630;2022-01-04 03:00:00;5.5;1012.7;98;5.2;21000;7.2;18;170;0;0;;;
07630;2022-01-04 06:00:00;4.3;1010.2;95;3.6;29000;7.2;14.4;190;0;0;;;
07630;2022-01-04 09:00:00;9.3;1009.4;98;9;7000;14.4;25.2;170;0;0;;;
07630;2022-01-04 12:00:00;13.8;1007.5;75;9.4;13000;25.2;36;140;0;0;;;
07630;2022-01-04 15:00:00;14.6;1006;71;9.4;11000;14.4;21.6;170;0;0;;;
07630;2022-01-04 18:00:00;11;1008;87;8.9;16000;10.8;25.2;210;0;0;;8;
07630;2022-01-04 21:00:00;8.4;1012;94;7.5;12000;21.6;50.4;290;4;1.2;;8;61
07630;2022-01-05 00:00:00;8.2;1013.4;94;7.3;55000;18;28.8;270;2;0.4;;8;
07630;2022-01-05 03:00:00;7.5;1013.8;93;6.4;22000;21.6;32.4;290;;0;;7;61
07630;2022-01-05 06:00:00;4.5;1016.6;90;3;45000;25.2;39.6;310;0;0;;;
07630;2022-01-05 09:00:00;4.7;1019;84;2.2;35000;18;25.2;310;0;0;;8;
07630;2022-01-05 12:00:00;6.6;1019.1;75;2.5;30000;14.4;25.2;280;0;0;;8;
07630;2022-01-05 15:00:00;6.6;1017.8;67;0.9;40000;21.6;32.4;320;0;0;;;
07630;2022-01-05 18:00:00;3.8;1019.5;80;0.7;30000;10.8;21.6;290;0;0;;;
07630;2022-01-05 21:00:00;3.7;1020.5;82;0.9;30000;10.8;21.6;300;0;0;;8;
07630;2022-01-06 00:00:00;2.2;1021.7;83;-0.4;30000;10.8;14.4;310;0;0;;8;
07630;2022-01-06 03:00:00;1.3;1022.4;84;-1.1;30000;10.8;18;290;0;0;;8;
07630;2022-01-06 06:00:00;0.3;1023.4;87;-1.6;30000;3.6;14.4;280;0;0;;;
07630;2022-01-06 09:00:00;2.5;1024.2;83;-0.1;28000;10.8;18;310;0;0;;;
07630;2022-01-06 12:00:00;6.8;1023.7;58;-0.9;25000;18;36;310;0;0;;;
07630;2022-01-06 15:00:00;6.6;1023.1;56;-1.6;20000;18;32.4;310;0;0;;;
07630;2022-01-06 18:00:00;3.2;1024.6;65;-2.8;45000;10.8;14.4;300;0;0;;;
07630;2022-01-06 21:00:00;0.7;1025;75;-3.2;28000;3.6;14.4;190;0;0;;;
07630;2022-01-07 00:00:00;-0.8;1025.5;88;-2.5;9000;7.2;10.8;190;0;0;;;
07630;2022-01-07 03:00:00;-1.7;1026;92;-2.8;15000;3.6;10.8;180;0;0;;;
07630;2022-01-07 06:00:00;-0.9;1026.4;91;-2.2;23000;7.2;14.4;180;0;0;;8;
07630;2022-01-07 09:00:00;1.2;1027;85;-1;22000;7.2;10.8;190;0;0;;8;
07630;2022-01-07 12:00:00;4.6;1027.6;77;0.9;24000;10.8;18;290;;0;;8;60
07630;2022-01-07 15:00:00;9.1;1026.4;76;5.1;30000;21.6;32.4;270;;0;;;
07630;2022-01-07 18:00:00;7.7;1027.3;83;5;40000;21.6;28.8;260;0;0;;7;
07630;2022-01-07 21:00:00;6.8;1027.2;91;5.4;10000;18;36;250;0.8;0.8;;8;
07630;2022-01-08 00:00:00;7.7;1026.1;86;5.5;30000;32.4;46.8;260;;0;;7;
07630;2022-01-08 03:00:00;7.9;1025.2;92;6.7;18000;28.8;43.2;260;0.4;0.4;;8;
07630;2022-01-08 06:00:00;8.4;1025.1;92;7.2;25000;25.2;39.6;260;0.4;0;;8;
07630;2022-01-08 09:00:00;8.7;1025.3;93;7.6;45000;25.2;39.6;260;0.4;0;;8;
07630;2022-01-08 12:00:00;9.3;1023.9;92;8.1;9000;25.2;39.6;260;0.2;0.2;;8;
07630;2022-01-08 15:00:00;9.4;1021;87;7.3;8000;28.8;46.8;250;;0;;8;
07630;2022-01-08 18:00:00;9.7;1018.9;74;5.3;50000;21.6;43.2;260;;0;;7;
07630;2022-01-08 21:00:00;10;1015.5;68;4.4;60000;32.4;57.6;260;;0;;8;
07630;2022-01-09 00:00:00;8.9;1016.1;89;7.2;35000;28.8;64.8;270;0.2;0.2;;8;
07630;2022-01-09 03:00:00;8.9;1016.8;88;7;17000;25.2;39.6;280;0;0;;8;
07630;2022-01-09 06:00:00;8.7;1016.2;87;6.7;11000;18;28.8;260;0;0;;6;
07630;2022-01-09 09:00:00;8.2;1015.9;91;6.8;4900;32.4;50.4;290;2;2.2;;8;63
07630;2022-01-09 12:00:00;8.8;1015;93;7.7;8000;25.2;39.6;270;2;1.4;;8;63
07630;2022-01-09 15:00:00;9.1;1013.4;93;8;9000;28.8;43.2;270;3;1.4;;8;60
07630;2022-01-09 18:00:00;8.5;1014.3;95;7.7;6000;25.2;39.6;270;5;1;;8;
07630;2022-01-09 21:00:00;8.7;1014.1;97;8.2;8000;14.4;28.8;260;5;1.8;;8;63
07630;2022-01-10 00:00:00;8.6;1013.2;99;8.5;1400;7.2;14.4;10;6;2.5;;8;63
07630;2022-01-10 03:00:00;8;1012.8;99;7.9;1700;7.2;18;340;6;2.2;;8;63
07630;2022-01-10 06:00:00;7.9;1014.5;99;7.8;2500;7.2;18;360;8;1.4;;8;61
07630;2022-01-10 09:00:00;7.7;1018.2;99;7.6;2900;10.8;18;360;9;3.3;;8;63
07630;2022-01-10 12:00:00;7.7;1019.8;98;7.4;11000;10.8;21.6;290;4;0.2;;8;61
07630;2022-01-10 15:00:00;8;1020.6;95;7.2;50000;14.4;25.2;310;1;0;;8;
07630;2022-01-10 18:00:00;7.7;1023;93;6.6;35000;10.8;21.6;280;0;0;;8;
07630;2022-01-10 21:00:00;7.1;1025.2;96;6.5;20000;7.2;18;320;0;0;;8;
07630;2022-01-11 00:00:00;6.4;1025.9;96;5.8;27000;7.2;14.4;310;0;0;;8;
07630;2022-01-11 03:00:00;4.1;1026.8;99;4;100;7.2;14.4;270;;0;;8;45
07630;2022-01-11 06:00:00;4.9;1027.8;98;4.6;8000;10.8;18;300;0;0;;7;
07630;2022-01-11 09:00:00;5.4;1029.3;97;5;14000;10.8;21.6;290;0;0;;;
07630;2022-01-11 12:00:00;8.1;1029.1;79;4.7;10000;14.4;21.6;290;0;0;;;
07630;2022-01-11 15:00:00;8.4;1028.8;67;2.6;40000;18;32.4;310;0;0;;;
07630;2022-01-11 18:00:00;5.4;1030.2;78;1.9;40000;18;25.2;280;0;0;;;
07630;2022-01-11 21:00:00;4.1;1031.1;87;2.1;30000;18;28.8;250;0;0;;;
07630;2022-01-12 00:00:00;3.5;1031.9;91;2.2;26000;14.4;28.8;270;0;0;;;
07630;2022-01-12 03:00:00;1.2;1032.3;95;0.5;15000;7.2;18;310;0;0;;;
07630;2022-01-12 06:00:00;-0.4;1033.2;96;-1;300;10.8;18;310;0;0;;8;49
07630;2022-01-12 09:00:00;1.3;1035.2;95;0.6;10000;10.8;18;230;0;0;;;
07630;2022-01-12 12:00:00;3.5;1034.8;83;0.9;11000;7.2;18;310;0;0;;;
07630;2022-01-12 15:00:00;5.8;1033.3;74;1.5;18000;10.8;21.6;320;0;0;;;
07630;2022-01-12 18:00:00;2.8;1034.6;88;1;15000;0;10.8;0;0;0;;;
07630;2022-01-12 21:00:00;0.5;1035.1;92;-0.6;4700;0;7.2;0;0;0;;;10
07630;2022-01-13 00:00:00;-0.8;1035.7;97;-1.2;100;3.6;7.2;40;0;0;;;48
07630;2022-01-13 03:00:00;-0.6;1035.9;98;-0.9;3500;7.2;10.8;30;0;0;;8;10
07630;2022-01-13 06:00:00;-1.3;1036.3;99;-1.4;100;7.2;10.8;50;0;0;;8;49
07630;2022-01-13 09:00:00;-0.7;1037.3;99;-0.8;3100;7.2;10.8;70;0;0;;8;10
07630;2022-01-13 12:00:00;1.2;1036.6;98;0.9;4100;3.6;10.8;80;0;0;;8;10
07630;2022-01-13 15:00:00;1.4;1036;93;0.4;3800;7.2;14.4;60;0;0;;8;10
07630;2022-01-13 18:00:00;0.1;1036.8;98;-0.2;200;3.6;10.8;150;0;0;;8;45
07630;2022-01-13 21:00:00;-0.5;1036.7;99;-0.6;100;7.2;10.8;110;0;0;;8;49
07630;2022-01-14 00:00:00;-1.5;1036.7;99;-1.6;100;7.2;10.8;100;0;0;;8;49
07630;2022-01-14 03:00:00;-2.4;1036.2;99;-2.5;100;3.6;7.2;80;0;0;;8;49
07630;2022-01-14 06:00:00;-3;1035.5;99;-3.1;100;3.6;7.2;90;0;0;;8;49
07630;2022-01-14 09:00:00;-1;1035.5;100;-1;200;3.6;3.6;190;0;0;;8;49
07630;2022-01-14 12:00:00;3.8;1034.2;75;-0.2;4800;7.2;10.8;40;0;0;;;10
07630;2022-01-14 15:00:00;7.5;1032.2;63;0.9;12000;7.2;14.4;10;0;0;;;
07630;2022-01-14 18:00:00;3.2;1032.1;80;0.1;11000;3.6;10.8;300;0;0;;;
07630;2022-01-14 21:00:00;-0.2;1031.7;85;-2.4;6000;3.6;7.2;270;0;0;;;
07630;2022-01-15 00:00:00;-1.2;1030.6;96;-1.8;900;3.6;7.2;180;0;0;;;48
07630;2022-01-15 03:00:00;-2;1029.4;97;-2.4;3500;3.6;7.2;150;0;0;;;10
07630;2022-01-15 06:00:00;-3;1029.1;97;-3.4;5000;7.2;7.2;150;0;0;;;
07630;2022-01-15 09:00:00;-0.3;1029.6;95;-1;10000;3.6;10.8;170;0;0;;;
07630;2022-01-15 12:00:00;7.8;1027.9;51;-1.7;11000;7.2;10.8;210;0;0;;;
07630;2022-01-15 15:00:00;9.3;1026.7;45;-2;35000;10.8;18;280;0;0;;;
07630;2022-01-15 18:00:00;3.7;1027.9;81;0.7;8000;3.6;10.8;320;0;0;;;
07630;2022-01-15 21:00:00;-0.6;1028.8;92;-1.7;2500;3.6;3.6;210;0;0;;;10
07630;2022-01-16 00:00:00;-1.7;1029.8;95;-2.4;2300;7.2;10.8;180;0;0;;;10
07630;2022-01-16 03:00:00;-2.6;1030.8;94;-3.4;8000;7.2;10.8;190;0;0;;;
07630;2022-01-16 06:00:00;-3;1031.3;93;-4;10000;3.6;7.2;140;0;0;;;
07630;2022-01-16 09:00:00;0.5;1032.9;90;-1;14000;0;3.6;0;0;0;;;
07630;2022-01-16 12:00:00;5.7;1032.9;59;-1.7;18000;3.6;7.2;310;0;0;;;
07630;2022-01-16 15:00:00;7.9;1032.3;66;1.9;14000;7.2;14.4;320;0;0;;;
07630;2022-01-16 18:00:00;1.7;1034.5;98;1.4;100;10.8;18;340;0;0;;8;45
07630;2022-01-16 21:00:00;0.8;1036;100;0.8;400;7.2;18;310;;0;;8;45
07630;2022-01-17 00:00:00;-0.4;1036.6;100;-0.4;100;7.2;10.8;290;0;0;;8;49
07630;2022-01-17 03:00:00;-1.4;1037.3;100;-1.4;100;7.2;10.8;350;0;0;;8;49
07630;2022-01-17 06:00:00;-1.7;1037;100;-1.7;100;3.6;7.2;290;0;0;;8;49
07630;2022-01-17 09:00:00;-1.5;1038.1;100;-1.5;100;3.6;10.8;360;0;0;;8;49
07630;2022-01-17 12:00:00;0.1;1038;100;0.1;1200;3.6;14.4;290;0;0;;8;10
07630;2022-01-17 15:00:00;0.7;1036.3;98;0.4;1900;7.2;14.4;10;;0;;8;10
07630;2022-01-17 18:00:00;-0.2;1035.6;99;-0.3;100;7.2;14.4;360;0;0;;8;49
07630;2022-01-17 21:00:00;-0.3;1036.2;100;-0.3;100;7.2;10.8;300;0;0;;8;49
07630;2022-01-18 00:00:00;0.1;1034.6;100;0.1;200;3.6;10.8;330;0;0;;8;45
07630;2022-01-18 03:00:00;-0.2;1033.6;100;-0.2;300;3.6;10.8;50;0;0;;8;49
07630;2022-01-18 06:00:00;-0.3;1033.3;100;-0.3;300;3.6;10.8;280;0;0;;8;49
07630;2022-01-18 09:00:00;-0.4;1034.3;100;-0.4;300;3.6;10.8;310;0;0;;8;49
07630;2022-01-18 12:00:00;0.7;1034.1;100;0.7;800;3.6;7.2;200;0;0;;8;45
07630;2022-01-18 15:00:00;1.5;1033.3;100;1.5;1900;3.6;10.8;360;0;0;;8;10
07630;2022-01-18 18:00:00;1.6;1034.7;100;1.6;7000;7.2;10.8;260;0;0;;8;
07630;2022-01-18 21:00:00;0.9;1035.8;99;0.8;9000;10.8;18;300;0;0;;8;
07630;2022-01-19 00:00:00;1.2;1035.9;98;0.9;2900;3.6;7.2;170;0;0;;8;10
07630;2022-01-19 03:00:00;1.4;1035.1;98;1.1;14000;10.8;14.4;160;0;0;;8;
07630;2022-01-19 06:00:00;1.9;1035.2;97;1.5;9000;10.8;18;140;0;0;;8;
07630;2022-01-19 09:00:00;2.6;1035.3;95;1.9;9000;7.2;10.8;120;0;0;;8;
07630;2022-01-19 12:00:00;7.3;1033.8;77;3.5;17000;10.8;18;200;;0;;8;
07630;2022-01-19 15:00:00;7.5;1032.1;78;3.9;4300;10.8;21.6;220;;0;;8;10
07630;2022-01-19 18:00:00;6.3;1032.1;91;4.9;14000;10.8;18;280;;0;;8;
07630;2022-01-19 21:00:00;6.3;1032.4;93;5.3;17000;18;25.2;260;0;0;;8;
07630;2022-01-20 00:00:00;6;1032.5;88;4.2;12000;14.4;25.2;330;0;0;;8;
07630;2022-01-20 03:00:00;5;1032.4;88;3.2;12000;7.2;21.6;350;0;0;;8;
07630;2022-01-20 06:00:00;4.1;1032.1;87;2.1;16000;3.6;10.8;110;0;0;;8;
07630;2022-01-20 09:00:00;4.4;1032.1;98;4.1;8000;7.2;18;210;;0;;8;
07630;2022-01-20 12:00:00;5.6;1031.7;88;3.8;15000;3.6;14.4;80;;0;;8;
07630;2022-01-20 15:00:00;6.5;1029.7;81;3.5;26000;7.2;14.4;310;;0;;6;
07630;2022-01-20 18:00:00;5.2;1030.4;90;3.7;19000;14.4;21.6;310;;0;;6;
07630;2022-01-20 21:00:00;3.1;1031;92;1.9;20000;18;25.2;310;0;0;;;
07630;2022-01-21 00:00:00;1.4;1031.6;93;0.4;20000;14.4;18;300;0;0;;;
07630;2022-01-21 03:00:00;0.1;1031.1;93;-0.9;23000;14.4;21.6;310;0;0;;;
07630;2022-01-21 06:00:00;0.9;1031.3;91;-0.4;23000;14.4;21.6;290;0;0;;6;
07630;2022-01-21 09:00:00;1.7;1032.6;86;-0.4;35000;14.4;21.6;290;0;0;;;
07630;2022-01-21 12:00:00;4.9;1032.7;66;-0.9;35000;14.4;21.6;320;0;0;;;
07630;2022-01-21 15:00:00;5.2;1032.2;62;-1.5;40000;14.4;25.2;270;0;0;;7;
07630;2022-01-21 18:00:00;2.8;1033.2;74;-1.4;35000;14.4;21.6;270;0;0;;;
07630;2022-01-21 21:00:00;1.7;1034.1;78;-1.7;30000;18;25.2;260;0;0;;;
07630;2022-01-22 00:00:00;-0.3;1034.8;86;-2.4;29000;3.6;18;270;0;0;;;
07630;2022-01-22 03:00:00;-1.9;1034.4;88;-3.6;26000;3.6;10.8;270;0;0;;;
07630;2022-01-22 06:00:00;-3.5;1034.9;93;-4.5;15000;7.2;10.8;190;0;0;;;
07630;2022-01-22 09:00:00;0.6;1034.9;84;-1.8;14000;3.6;7.2;160;0;0;;;
07630;2022-01-22 12:00:00;5.1;1033.9;62;-1.6;27000;10.8;18;320;0;0;;;
07630;2022-01-22 15:00:00;7.1;1032;59;-0.4;35000;10.8;21.6;360;0;0;;;
07630;2022-01-22 18:00:00;3.1;1032.7;71;-1.7;11000;7.2;14.4;320;0;0;;;
07630;2022-01-22 21:00:00;-0.7;1032.7;87;-2.6;5000;7.2;10.8;190;0;0;;;
07630;2022-01-23 00:00:00;-1.4;1031.7;92;-2.5;3900;7.2;7.2;190;0;0;;;10
07630;2022-01-23 03:00:00;-2.7;1030.9;94;-3.5;6000;10.8;10.8;200;0;0;;;
07630;2022-01-23 06:00:00;-3.9;1030.2;94;-4.7;2300;3.6;7.2;200;0;0;;;10
07630;2022-01-23 09:00:00;0;1030.7;94;-0.9;5000;3.6;7.2;200;0;0;;;
07630;2022-01-23 12:00:00;6.2;1029.1;67;0.5;8000;7.2;14.4;350;0;0;;;
07630;2022-01-23 15:00:00;8.9;1027.1;55;0.3;15000;7.2;14.4;10;0;0;;;
07630;2022-01-23 18:00:00;5.1;1027.6;68;-0.3;15000;3.6;7.2;310;0;0;;;
07630;2022-01-23 21:00:00;4.9;1028.1;77;1.2;15000;21.6;32.4;140;0;0;;;
07630;2022-01-24 00:00:00;3.8;1028.3;81;0.8;15000;14.4;28.8;150;0;0;;;
07630;2022-01-24 03:00:00;3.9;1028;82;1.1;15000;14.4;32.4;140;0;0;;;
07630;2022-01-24 06:00:00;2.9;1028.6;84;0.5;13000;10.8;18;130;0;0;;;
07630;2022-01-24 09:00:00;5.7;1029.5;74;1.4;11000;18;25.2;130;0;0;;;
07630;2022-01-24 12:00:00;10.7;1028.5;61;3.5;13000;21.6;39.6;130;0;0;;;
07630;2022-01-24 15:00:00;12.5;1028.3;55;3.7;22000;10.8;21.6;110;0;0;;;
07630;2022-01-24 18:00:00;7.3;1030.4;77;3.5;16000;7.2;14.4;150;0;0;;;
07630;2022-01-24 21:00:00;3.8;1031.7;88;2;9000;7.2;10.8;200;0;0;;;
07630;2022-01-25 00:00:00;2.1;1032.2;97;1.7;2700;3.6;7.2;160;0;0;;;10
07630;2022-01-25 03:00:00;0.1;1033.1;97;-0.3;1100;7.2;7.2;190;0;0;;;41
07630;2022-01-25 06:00:00;-1.4;1033.7;97;-1.8;3500;3.6;7.2;170;0;0;;;10
07630;2022-01-25 09:00:00;0;1034.7;98;-0.3;3600;7.2;10.8;170;0;0;;6;10
07630;2022-01-25 12:00:00;8.8;1033.8;71;3.8;8000;3.6;7.2;220;0;0;;;
07630;2022-01-25 15:00:00;13;1032.3;56;4.4;15000;3.6;10.8;120;0;0;;;
07630;2022-01-25 18:00:00;7.3;1033.2;72;2.6;12000;7.2;7.2;320;0;0;;;
07630;2022-01-25 21:00:00;2.5;1033.4;88;0.7;3700;0;3.6;0;0;0;;;10
07630;2022-01-26 00:00:00;0.5;1033.3;94;-0.4;3400;7.2;7.2;200;0;0;16;;10
07630;2022-01-26 03:00:00;-0.9;1033.4;95;-1.6;1800;3.6;7.2;190;0;0;16;;10
07630;2022-01-26 06:00:00;-2.8;1033.5;95;-3.5;100;7.2;14.4;200;0;0;;8;48
07630;2022-01-26 09:00:00;0.8;1034.2;92;-0.4;100;3.6;10.8;190;0;0;;8;45
07630;2022-01-26 12:00:00;7;1033.2;75;2.9;4600;7.2;10.8;310;0;0;;;10
07630;2022-01-26 15:00:00;11;1031.3;55;2.3;16000;3.6;14.4;340;0;0;;;
07630;2022-01-26 18:00:00;5;1031.9;81;2;9000;7.2;10.8;290;0;0;;;
07630;2022-01-26 21:00:00;3.4;1032.3;90;1.9;3400;3.6;10.8;60;0;0;;;10
07630;2022-01-27 00:00:00;-0.8;1032.6;94;-1.6;2100;7.2;7.2;190;0;0;;;10
07630;2022-01-27 03:00:00;-1.2;1032.2;96;-1.8;2600;3.6;14.4;170;0;0;;;10
07630;2022-01-27 06:00:00;-3.2;1032.4;92;-4.3;2400;3.6;7.2;290;0;0;;;10
07630;2022-01-27 09:00:00;-2.4;1034;98;-2.7;100;3.6;10.8;300;0;0;;8;49
07630;2022-01-27 12:00:00;6.7;1032.8;72;2;5000;3.6;10.8;270;0;0;;;
07630;2022-01-27 15:00:00;5.4;1032.1;84;2.9;600;7.2;18;350;0;0;;;
07630;2022-01-27 18:00:00;2.1;1033.8;99;2;100;10.8;18;320;0;0;;8;45
07630;2022-01-27 21:00:00;1;1035.1;99;0.9;200;7.2;18;310;0;0;;8;45
07630;2022-01-28 00:00:00;-0.8;1036.2;99;-0.9;300;7.2;21.6;360;0;0;;8;49
07630;2022-01-28 03:00:00;-1.6;1036.4;99;-1.7;200;7.2;14.4;320;0;0;;8;49
07630;2022-01-28 06:00:00;-2.2;1037.2;98;-2.5;2200;7.2;18;240;0;0;;8;10
07630;2022-01-28 09:00:00;-0.4;1038.6;99;-0.5;4100;7.2;10.8;310;0;0;;8;10
07630;2022-01-28 12:00:00;0.6;1038.8;97;0.2;4500;7.2;14.4;20;0;0;;8;10
07630;2022-01-28 15:00:00;1.9;1037.9;92;0.7;7000;7.2;10.8;320;0;0;;8;
07630;2022-01-28 18:00:00;2;1038.5;93;1;3600;7.2;18;20;0;0;;8;10
07630;2022-01-28 21:00:00;2.5;1038.9;97;2.1;1700;7.2;10.8;310;0;0;;8;10
07630;2022-01-29 00:00:00;1.8;1039;99;1.7;100;3.6;10.8;10;0;0;;8;45
07630;2022-01-29 03:00:00;1;1038.1;99;0.9;500;3.6;10.8;350;0;0;;8;45
07630;2022-01-29 06:00:00;0.5;1038.2;99;0.4;500;3.6;10.8;330;0;0;;8;45
07630;2022-01-29 09:00:00;0.6;1039.2;99;0.5;700;7.2;10.8;350;0;0;;8;45
07630;2022-01-29 12:00:00;0.6;1039.5;99;0.5;1400;7.2;14.4;310;0;0;;8;10
07630;2022-01-29 15:00:00;1.3;1037.7;94;0.4;9000;3.6;10.8;330;0;0;;8;
07630;2022-01-29 18:00:00;0.8;1037.5;95;0.1;4000;7.2;14.4;10;0;0;;8;10
07630;2022-01-29 21:00:00;0.1;1037.9;98;-0.2;200;7.2;10.8;340;0;0;;8;45
07630;2022-01-30 00:00:00;-0.4;1037.2;99;-0.5;100;3.6;10.8;230;0;0;;8;49
07630;2022-01-30 03:00:00;-0.5;1035.8;99;-0.6;200;10.8;14.4;20;0;0;;8;49
07630;2022-01-30 06:00:00;-0.5;1034.9;99;-0.6;500;7.2;18;360;0;0;;8;49
07630;2022-01-30 09:00:00;-0.2;1034.8;99;-0.3;800;7.2;14.4;310;0;0;;8;48
07630;2022-01-30 12:00:00;1.1;1034;99;1;1300;7.2;18;330;0;0;;8;10
07630;2022-01-30 15:00:00;1.8;1031.7;98;1.5;1800;10.8;18;320;0;0;;8;10
07630;2022-01-30 18:00:00;2.3;1031.3;99;2.2;300;7.2;14.4;320;0;0;;8;45
07630;2022-01-30 21:00:00;2.4;1031;99;2.3;1500;10.8;18;260;0;0;;8;10
07630;2022-01-31 00:00:00;2;1031;99;1.9;2100;14.4;21.6;240;0;0;;8;10
07630;2022-01-31 03:00:00;3.1;1030.4;99;3;9000;10.8;14.4;280;0;0;;8;
07630;2022-01-31 06:00:00;3.7;1030.9;98;3.4;13000;21.6;32.4;260;0;0;;8;
07630;2022-01-31 09:00:00;4.8;1031.5;97;4.4;19000;21.6;39.6;270;;0;;8;
07630;2022-01-31 12:00:00;7;1029.7;93;5.9;6000;28.8;43.2;270;;0;;8;
07630;2022-01-31 15:00:00;8.4;1027.6;90;6.9;29000;32.4;57.6;270;;0;;8;
07630;2022-01-31 18:00:00;8.2;1028.2;92;7;45000;25.2;36;290;0.8;0;;8;
07630;2022-01-31 21:00:00;7.1;1030.6;87;5.1;30000;32.4;46.8;280;0;0;;8;
07630;2022-02-01 00:00:00;6.2;1031.1;89;4.5;25000;25.2;36;280;0;0;;8;
07630;2022-02-01 03:00:00;4.4;1032;88;2.6;28000;21.6;36;290;0;0;;;
07630;2022-02-01 06:00:00;2.6;1034.4;93;1.6;24000;14.4;28.8;290;0;0;;;
07630;2022-02-01 09:00:00;4.6;1035.3;89;2.9;10000;14.4;25.2;280;0;0;;;
07630;2022-02-01 12:00:00;7.9;1033.8;67;2.1;20000;25.2;36;280;0;0;;8;
07630;2022-02-01 15:00:00;8.8;1032.8;57;0.7;50000;25.2;39.6;280;0;0;;8;
07630;2022-02-01 18:00:00;8.5;1033.4;60;1.2;55000;25.2;43.2;270;0;0;;8;
07630;2022-02-01 21:00:00;7.8;1033.8;82;4.9;30000;28.8;46.8;280;0;0;;8;
07630;2022-02-02 00:00:00;8.6;1032.6;85;6.2;30000;28.8;43.2;280;0;0;;8;
07630;2022-02-02 03:00:00;7.9;1031.6;97;7.5;4800;18;32.4;270;;0;;8;10
07630;2022-02-02 06:00:00;7.8;1031;97;7.4;8000;18;28.8;270;0;0;;8;
07630;2022-02-02 09:00:00;8.2;1031.6;97;7.8;8000;18;25.2;270;0;0;;8;
07630;2022-02-02 12:00:00;9.2;1030.8;90;7.6;35000;18;32.4;280;0;0;;8;
07630;2022-02-02 15:00:00;9.4;1029.4;91;8;40000;10.8;28.8;330;0;0;;8;
07630;2022-02-02 18:00:00;8.8;1028.6;88;6.9;50000;7.2;14.4;360;0;0;;8;
07630;2022-02-02 21:00:00;8.3;1027.7;87;6.3;22000;3.6;10.8;150;0;0;;8;
07630;2022-02-03 00:00:00;4.4;1026.2;96;3.8;200;0;3.6;0;0;0;;;44
